ORDER_ID;SALES;ORDERDATE;STATUS;CUSTOMERNAME;PHONE;CONTACTLASTNAME;CONTACTFIRSTNAME;prev_orderdate;elapsed_days
10126;3390;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;2922;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;3129;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;7083;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;2315;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;3416;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;3576;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;4141;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;1630;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10126;4597;05/28/2003;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;05/28/2003;0
10214;1322;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10214;3604;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10214;9534;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10214;684;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10214;2349;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10214;1535;01/26/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;01/26/2004;0
10348;4802;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;7111;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;5981;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;1962;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;6387;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;3140;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10348;2651;11/01/2004;Shipped   ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82                ;Sommer     ;Mart¡n    ;11/01/2004;0
10108;6130;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;3486;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;3731;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;3131;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;1777;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;4050;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;2914;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;5565;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;2060;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;1892;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;5449;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;2130;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;1173;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;3670;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10108;2822;03/03/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;03/03/2003;0
10198;3255;11/27/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/27/2003;0
10198;1935;11/27/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/27/2003;0
10198;2846;11/27/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/27/2003;0
10198;4775;11/27/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/27/2003;0
10198;2547;11/27/2003;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/27/2003;0
10330;2019;11/16/2004;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/16/2004;0
10330;6101;11/16/2004;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/16/2004;0
10330;3403;11/16/2004;Shipped   ;Cruz & Sons Co.                   ;+63 2 555 3587                ;Cruz       ;Arnold    ;11/16/2004;0
10180;4696;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;8893;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;6748;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1605;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1058;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;5565;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;5355;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1919;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;2521;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1992;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1546;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;2515;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10180;1965;11/11/2003;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;11/11/2003;0
10224;2221;02/21/2004;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;02/21/2004;0
10224;2973;02/21/2004;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;02/21/2004;0
10224;1696;02/21/2004;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;02/21/2004;0
10224;3337;02/21/2004;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;02/21/2004;0
10224;3864;02/21/2004;Shipped   ;Daedalus Designs Imports          ;20.16.1555                    ;Ranc‚      ;Martine   ;02/21/2004;0
10105;8690;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;4566;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;3065;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;4330;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;3382;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;6341;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;3194;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;3984;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;2898;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;2034;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;2039;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;3164;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;2556;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10105;1420;02/11/2003;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;02/11/2003;0
10238;3167;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;1484;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;3000;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;6554;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;6351;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;2935;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10238;2063;04/09/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;04/09/2004;0
10256;1501;06/08/2004;Shipped   ;Danish Wholesale Imports          ;31 12 3555                    ;Petersen   ;Jytte     ;06/08/2004;0
10272;4283;07/20/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;07/20/2004;0
10272;7962;07/20/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;07/20/2004;0
10272;3734;07/20/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;07/20/2004;0
10272;2908;07/20/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;07/20/2004;0
10272;2443;07/20/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;07/20/2004;0
10281;2938;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;5247;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;5773;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;1674;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;4191;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2482;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2634;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2780;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;813;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2402;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;1711;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2792;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10281;2322;08/19/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;08/19/2004;0
10318;5566;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;7667;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;3116;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;2213;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;6437;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;2258;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;5305;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10318;7119;11/02/2004;Shipped   ;Diecast Classics Inc.             ;2155551555                    ;Yu         ;Kyung     ;11/02/2004;0
10207;3384;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;7060;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;5752;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;2586;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;3937;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;6147;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;6658;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;2294;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;6819;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;1247;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;2981;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;3964;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;1622;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;2545;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10207;2658;12/09/2003;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;12/09/2003;0
10243;975;04/26/2004;Shipped   ;Diecast Collectables              ;6175552555                    ;Franco     ;Valarie   ;04/26/2004;0
10186;6005;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;2863;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;4919;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;1522;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;1450;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;3079;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;2390;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10186;1460;11/14/2003;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;11/14/2003;0
10213;2085;01/22/2004;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;01/22/2004;0
10213;2790;01/22/2004;Shipped   ;Double Decker Gift Stores, Ltd    ;(171) 555-7555                ;Hardy      ;Thomas    ;01/22/2004;0
10117;5912;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;5938;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;3551;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;2012;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;2781;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;2241;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;5190;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;1033;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;3028;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;3754;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10117;2184;04/16/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;04/16/2003;0
10150;3191;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;4100;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;4641;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;4286;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;1499;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;2804;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;6467;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;1283;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;2851;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10150;2104;09/19/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;09/19/2003;0
10165;4880;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;5559;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;6826;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;5033;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;5984;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;2204;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;8755;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;5344;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;3338;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;1734;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;4662;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;859;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;2385;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;2208;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;2351;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;4556;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10165;2538;10/22/2003;Shipped   ;Dragon Souveniers, Ltd.           ;+65 221 7555                  ;Natividad  ;Eric      ;10/22/2003;0
10197;4036;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;2539;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;5090;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;4535;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;3910;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;1900;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;1487;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;2172;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;3940;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;2488;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;3267;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;1210;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10197;2110;11/26/2003;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/26/2003;0
10340;3391;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;6483;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;2307;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;2025;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;2658;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;4826;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10340;4094;11/24/2004;Shipped   ;Enaco Distributors                ;(93) 203 4555                 ;Saavedra   ;Eduardo   ;11/24/2004;0
10104;4616;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
10104;3458;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
10104;3773;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
10104;4557;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
10104;5348;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
10104;1942;01/31/2003;Shipped   ;Euro+ Shopping Channel            ;(91) 555 94 44                ;Freyre     ;Diego     ;01/31/2003;0
